"DataMessageGUID","SensorID","Sensor Name","Date","Value","Formatted Value","Battery","Raw Data","Sensor State","GatewayID","Alert Sent","Signal Strength","Voltage"
"54e50316-4102-4c5c-886e-c3b45bebea1c","814111","Vibration Meter 1","11/16/2022 3:30 PM","0.5","X-Axis 0.5 mm/s 12 Hz, Y-Axis 0.7 mm/s 14 Hz, Z-Axis 0.5 mm/s 12 Hz, Duty Cycle 100 %","100","0.5|0.7|0.5|12|14|12|100|2","2","964010","False","100","2.96"
"a3426499-e3cd-4b75-bb53-0e6e98752922","814111","Vibration Meter 1","11/16/2022 3:20 PM","0.5","X-Axis 0.5 mm/s 15 Hz, Y-Axis 0.7 mm/s 14 Hz, Z-Axis 0.5 mm/s 15 Hz, Duty Cycle 100 %","100","0.5|0.7|0.5|15|14|15|100|2","2","964010","False","96","2.97"
"0e70acd1-c9cd-4284-bf7a-8c786eafeeeb","814111","Vibration Meter 1","11/16/2022 3:10 PM","0.5","X-Axis 0.5 mm/s 12 Hz, Y-Axis 0.7 mm/s 14 Hz, Z-Axis 0.5 mm/s 14 Hz, Duty Cycle 100 %","100","0.5|0.7|0.5|12|14|14|100|2","2","964010","False","100","2.96"
"08c29d3c-9e8f-4236-a86b-5c58da045e1f","814111","Vibration Meter 1","11/16/2022 3:00 PM","0.5","X-Axis 0.5 mm/s 16 Hz, Y-Axis 0.8 mm/s 12 Hz, Z-Axis 0.5 mm/s 12 Hz, Duty Cycle 100 %","100","0.5|0.8|0.5|16|12|12|100|2","2","964010","False","100","2.96"
"e35cf13f-38c1-4e88-8d2b-9568437d4165","814111","Vibration Meter 1","11/16/2022 2:50 PM","0.5","X-Axis 0.5 mm/s 11 Hz, Y-Axis 0.7 mm/s 15 Hz, Z-Axis 0.5 mm/s 11 Hz, Duty Cycle 100 %","100","0.5|0.7|0.5|11|15|11|100|2","2","964010","False","100","2.96"
"9bd01ed0-4bbc-40ab-9c4d-c8e90fce48a3","814111","Vibration Meter 1","11/16/2022 2:40 PM","0.5","X-Axis 0.5 mm/s 14 Hz, Y-Axis 0.7 mm/s 14 Hz, Z-Axis 0.5 mm/s 12 Hz, Duty Cycle 100 %","100","0.5|0.7|0.5|14|14|12|100|2","2","964010","False","100","2.96"
"42ab762f-1b10-40f6-93cb-f84a45ae6430","814111","Vibration Meter 1","11/16/2022 2:30 PM","0.5","X-Axis 0.5 mm/s 13 Hz, Y-Axis 0.9 mm/s 13 Hz, Z-Axis 0.6 mm/s 13 Hz, Duty Cycle 100 %","100","0.5|0.9|0.6|13|13|13|100|2","2","964010","False","100","2.96"
"219716a5-540a-4bce-8908-2f5dcf846130","814111","Vibration Meter 1","11/16/2022 2:20 PM","0.5","X-Axis 0.5 mm/s 13 Hz, Y-Axis 0.8 mm/s 12 Hz, Z-Axis 0.6 mm/s 13 Hz, Duty Cycle 100 %","100","0.5|0.8|0.6|13|12|13|100|2","2","964010","False","100","2.96"
"16e8dbb1-cb14-496f-958e-bbb2279c65f3","814111","Vibration Meter 1","11/16/2022 2:10 PM","0.5","X-Axis 0.5 mm/s 12 Hz, Y-Axis 0.9 mm/s 11 Hz, Z-Axis 0.6 mm/s 9 Hz, Duty Cycle 100 %","100","0.5|0.9|0.6|12|11|9|100|2","2","964010","False","100","2.96"
"bc67b11f-d1a4-42ee-b6dc-dc1b88bb6452","814111","Vibration Meter 1","11/16/2022 2:00 PM","0.6","X-Axis 0.6 mm/s 12 Hz, Y-Axis 1 mm/s 13 Hz, Z-Axis 0.6 mm/s 11 Hz, Duty Cycle 100 %","100","0.6|1|0.6|12|13|11|100|2","2","964010","False","97","2.97"
"8fcfb19e-5ef2-491e-b03b-5acf644a8e2f","814111","Vibration Meter 1","11/16/2022 1:50 PM","0.5","X-Axis 0.5 mm/s 13 Hz, Y-Axis 0.7 mm/s 15 Hz, Z-Axis 0.5 mm/s 15 Hz, Duty Cycle 100 %","100","0.5|0.7|0.5|13|15|15|100|2","2","964010","False","100","2.96"
"5aa45b89-8e38-4454-9433-6e8526ed4a06","814111","Vibration Meter 1","11/16/2022 1:40 PM","0.5","X-Axis 0.5 mm/s 12 Hz, Y-Axis 0.7 mm/s 13 Hz, Z-Axis 0.6 mm/s 12 Hz, Duty Cycle 100 %","100","0.5|0.7|0.6|12|13|12|100|2","2","964010","False","100","2.97"
"a29aa9f2-0551-4ee8-85d3-fcc153acfa0a","814111","Vibration Meter 1","11/16/2022 1:30 PM","0.5","X-Axis 0.5 mm/s 12 Hz, Y-Axis 0.7 mm/s 12 Hz, Z-Axis 0.5 mm/s 12 Hz, Duty Cycle 100 %","100","0.5|0.7|0.5|12|12|12|100|2","2","964010","False","100","2.96"
"c42ebdc2-62ea-453f-acf8-c516b80bc544","814111","Vibration Meter 1","11/16/2022 1:20 PM","0.5","X-Axis 0.5 mm/s 12 Hz, Y-Axis 0.8 mm/s 14 Hz, Z-Axis 0.6 mm/s 10 Hz, Duty Cycle 100 %","100","0.5|0.8|0.6|12|14|10|100|2","2","964010","False","100","2.97"
"beefaa58-ef63-43c6-a2fb-5d661a74c637","814111","Vibration Meter 1","11/16/2022 1:10 PM","0.5","X-Axis 0.5 mm/s 13 Hz, Y-Axis 1.1 mm/s 12 Hz, Z-Axis 0.6 mm/s 12 Hz, Duty Cycle 100 %","100","0.5|1.1|0.6|13|12|12|100|2","2","964010","False","100","2.96"
"e6cc9ed0-5731-41e5-a6d2-1336daffd0cb","814111","Vibration Meter 1","11/16/2022 1:00 PM","0.6","X-Axis 0.6 mm/s 11 Hz, Y-Axis 1.4 mm/s 12 Hz, Z-Axis 0.7 mm/s 12 Hz, Duty Cycle 100 %","100","0.6|1.4|0.7|11|12|12|100|2","2","964010","False","100","2.96"
"d08fb99a-ac84-4350-92f3-7c62108ca703","814111","Vibration Meter 1","11/16/2022 12:50 PM","0.6","X-Axis 0.6 mm/s 13 Hz, Y-Axis 1.1 mm/s 13 Hz, Z-Axis 0.7 mm/s 11 Hz, Duty Cycle 100 %","100","0.6|1.1|0.7|13|13|11|100|2","2","964010","False","100","2.96"
"36336bb2-bbb4-44b8-bf56-f86e39b59b7e","814111","Vibration Meter 1","11/16/2022 12:40 PM","0.5","X-Axis 0.5 mm/s 13 Hz, Y-Axis 1 mm/s 10 Hz, Z-Axis 0.6 mm/s 13 Hz, Duty Cycle 100 %","100","0.5|1|0.6|13|10|13|100|2","2","964010","False","100","2.97"
"1181ac1a-554b-4c58-81f9-c9b4d22efaa0","814111","Vibration Meter 1","11/16/2022 12:30 PM","0.5","X-Axis 0.5 mm/s 12 Hz, Y-Axis 0.8 mm/s 12 Hz, Z-Axis 0.6 mm/s 13 Hz, Duty Cycle 100 %","100","0.5|0.8|0.6|12|12|13|100|2","2","964010","False","100","2.96"
"ff1517ca-1074-4ad0-a676-8625066266cc","814111","Vibration Meter 1","11/16/2022 12:20 PM","0.5","X-Axis 0.5 mm/s 14 Hz, Y-Axis 0.9 mm/s 12 Hz, Z-Axis 0.6 mm/s 14 Hz, Duty Cycle 100 %","100","0.5|0.9|0.6|14|12|14|100|2","2","964010","False","100","2.96"
"68ab3466-7bf3-4058-b1f4-6487822e8cde","814111","Vibration Meter 1","11/16/2022 12:10 PM","0.6","X-Axis 0.6 mm/s 14 Hz, Y-Axis 1.3 mm/s 14 Hz, Z-Axis 0.6 mm/s 12 Hz, Duty Cycle 100 %","100","0.6|1.3|0.6|14|14|12|100|2","2","964010","False","100","2.96"
"307dec31-b887-4625-8ae0-2b0e86be04ab","814111","Vibration Meter 1","11/16/2022 12:00 PM","0.6","X-Axis 0.6 mm/s 14 Hz, Y-Axis 1.3 mm/s 13 Hz, Z-Axis 0.8 mm/s 15 Hz, Duty Cycle 100 %","100","0.6|1.3|0.8|14|13|15|100|2","2","964010","False","100","2.96"
"04121939-d666-404e-9081-2c5b3380dcf4","814111","Vibration Meter 1","11/16/2022 11:50 AM","0.5","X-Axis 0.5 mm/s 14 Hz, Y-Axis 0.8 mm/s 12 Hz, Z-Axis 0.6 mm/s 12 Hz, Duty Cycle 100 %","100","0.5|0.8|0.6|14|12|12|100|2","2","964010","False","100","2.96"
"119edf12-987e-445f-8bb0-c74729ad9176","814111","Vibration Meter 1","11/16/2022 11:40 AM","0.5","X-Axis 0.5 mm/s 13 Hz, Y-Axis 0.7 mm/s 12 Hz, Z-Axis 0.5 mm/s 10 Hz, Duty Cycle 100 %","100","0.5|0.7|0.5|13|12|10|100|2","2","964010","False","100","2.96"
"56d80e45-9ff4-4c18-8724-4f87114628a6","814111","Vibration Meter 1","11/16/2022 11:30 AM","0.5","X-Axis 0.5 mm/s 14 Hz, Y-Axis 0.8 mm/s 11 Hz, Z-Axis 0.5 mm/s 15 Hz, Duty Cycle 100 %","100","0.5|0.8|0.5|14|11|15|100|2","2","964010","False","100","2.96"
"ee8ddaa5-5011-472f-aded-48715f475963","814111","Vibration Meter 1","11/16/2022 11:20 AM","0.5","X-Axis 0.5 mm/s 15 Hz, Y-Axis 0.9 mm/s 11 Hz, Z-Axis 0.6 mm/s 13 Hz, Duty Cycle 100 %","100","0.5|0.9|0.6|15|11|13|100|2","2","964010","False","100","2.96"
"ba8d9df8-1d6b-4d4b-bf27-c65204990d35","814111","Vibration Meter 1","11/16/2022 11:10 AM","0.6","X-Axis 0.6 mm/s 14 Hz, Y-Axis 1.2 mm/s 15 Hz, Z-Axis 0.7 mm/s 12 Hz, Duty Cycle 100 %","100","0.6|1.2|0.7|14|15|12|100|2","2","964010","False","100","2.96"
"c87ba46d-a2d5-48f2-8544-d19b4f08d310","814111","Vibration Meter 1","11/16/2022 11:00 AM","0.6","X-Axis 0.6 mm/s 12 Hz, Y-Axis 1.4 mm/s 14 Hz, Z-Axis 0.8 mm/s 14 Hz, Duty Cycle 100 %","100","0.6|1.4|0.8|12|14|14|100|2","2","964010","False","100","2.96"
"f4c6b4f3-c751-4ed9-b61e-367eea9fd020","814111","Vibration Meter 1","11/16/2022 10:50 AM","0.5","X-Axis 0.5 mm/s 11 Hz, Y-Axis 0.9 mm/s 12 Hz, Z-Axis 0.6 mm/s 11 Hz, Duty Cycle 100 %","100","0.5|0.9|0.6|11|12|11|100|2","2","964010","False","100","2.96"
"b1c39dae-a993-4783-886c-3f26aaa2a5ab","814111","Vibration Meter 1","11/16/2022 10:40 AM","0.5","X-Axis 0.5 mm/s 12 Hz, Y-Axis 0.9 mm/s 12 Hz, Z-Axis 0.6 mm/s 14 Hz, Duty Cycle 100 %","100","0.5|0.9|0.6|12|12|14|100|2","2","964010","False","100","2.96"
"f7f28a8e-4dd4-49e4-bf4c-b293bc15c9a8","814111","Vibration Meter 1","11/16/2022 10:30 AM","0.5","X-Axis 0.5 mm/s 15 Hz, Y-Axis 0.7 mm/s 11 Hz, Z-Axis 0.5 mm/s 13 Hz, Duty Cycle 100 %","100","0.5|0.7|0.5|15|11|13|100|2","2","964010","False","100","2.96"
"aba21585-3731-4393-b173-1bdd2bbdce0f","814111","Vibration Meter 1","11/16/2022 10:20 AM","0.5","X-Axis 0.5 mm/s 16 Hz, Y-Axis 0.8 mm/s 12 Hz, Z-Axis 0.6 mm/s 13 Hz, Duty Cycle 100 %","100","0.5|0.8|0.6|16|12|13|100|2","2","964010","False","100","2.96"
"68f25cbe-53e3-4da5-a7e4-80fb6d684858","814111","Vibration Meter 1","11/16/2022 10:10 AM","0.6","X-Axis 0.6 mm/s 14 Hz, Y-Axis 1.2 mm/s 12 Hz, Z-Axis 0.8 mm/s 13 Hz, Duty Cycle 100 %","100","0.6|1.2|0.8|14|12|13|100|2","2","964010","False","100","2.96"
"3100d3a2-cbef-4b8b-bff5-572dbf07677d","814111","Vibration Meter 1","11/16/2022 10:00 AM","0.5","X-Axis 0.5 mm/s 13 Hz, Y-Axis 0.8 mm/s 11 Hz, Z-Axis 0.6 mm/s 12 Hz, Duty Cycle 100 %","100","0.5|0.8|0.6|13|11|12|100|2","2","964010","False","100","2.96"
"43f517a8-087c-4d95-af75-1542da3c3f07","814111","Vibration Meter 1","11/16/2022 9:50 AM","0.5","X-Axis 0.5 mm/s 12 Hz, Y-Axis 0.8 mm/s 13 Hz, Z-Axis 0.6 mm/s 11 Hz, Duty Cycle 100 %","100","0.5|0.8|0.6|12|13|11|100|2","2","964010","False","100","2.96"
"3ca75a1a-7b4e-45d1-aa69-1cd2a24e0e3d","814111","Vibration Meter 1","11/16/2022 9:40 AM","0.5","X-Axis 0.5 mm/s 15 Hz, Y-Axis 0.7 mm/s 15 Hz, Z-Axis 0.6 mm/s 13 Hz, Duty Cycle 100 %","100","0.5|0.7|0.6|15|15|13|100|2","2","964010","False","100","2.95"
"171d00c2-2a51-420e-945b-8013a5e55d5c","814111","Vibration Meter 1","11/16/2022 9:30 AM","0.5","X-Axis 0.5 mm/s 14 Hz, Y-Axis 0.8 mm/s 15 Hz, Z-Axis 0.5 mm/s 12 Hz, Duty Cycle 100 %","100","0.5|0.8|0.5|14|15|12|100|2","2","964010","False","100","2.96"
"b20e5fb0-98e3-42d1-9c06-8a599970d68d","814111","Vibration Meter 1","11/16/2022 9:20 AM","0.5","X-Axis 0.5 mm/s 12 Hz, Y-Axis 0.7 mm/s 11 Hz, Z-Axis 0.6 mm/s 11 Hz, Duty Cycle 100 %","100","0.5|0.7|0.6|12|11|11|100|2","2","964010","False","100","2.96"
"c0fae441-3fe4-4acc-ae95-6add6ffac8c4","814111","Vibration Meter 1","11/16/2022 9:10 AM","0.5","X-Axis 0.5 mm/s 14 Hz, Y-Axis 0.9 mm/s 11 Hz, Z-Axis 0.7 mm/s 15 Hz, Duty Cycle 100 %","100","0.5|0.9|0.7|14|11|15|100|2","2","964010","False","100","2.96"
"513a774f-856f-4fb3-9e3c-008d8821eea5","814111","Vibration Meter 1","11/16/2022 9:00 AM","0.6","X-Axis 0.6 mm/s 12 Hz, Y-Axis 0.9 mm/s 13 Hz, Z-Axis 0.6 mm/s 11 Hz, Duty Cycle 100 %","100","0.6|0.9|0.6|12|13|11|100|2","2","964010","False","100","2.96"
"0b2ad7af-b493-4aa2-a0bd-d84ae9252fb7","814111","Vibration Meter 1","11/16/2022 8:50 AM","0.5","X-Axis 0.5 mm/s 12 Hz, Y-Axis 0.8 mm/s 13 Hz, Z-Axis 0.5 mm/s 12 Hz, Duty Cycle 100 %","100","0.5|0.8|0.5|12|13|12|100|2","2","964010","False","100","2.96"
"6d9bc13d-7811-43eb-a792-c3ae97ab9021","814111","Vibration Meter 1","11/16/2022 8:40 AM","0.5","X-Axis 0.5 mm/s 11 Hz, Y-Axis 0.7 mm/s 13 Hz, Z-Axis 0.5 mm/s 13 Hz, Duty Cycle 100 %","100","0.5|0.7|0.5|11|13|13|100|2","2","964010","False","100","2.96"
"016b9904-9833-4647-aa4d-6efe90695ff8","814111","Vibration Meter 1","11/16/2022 8:30 AM","0.5","X-Axis 0.5 mm/s 9 Hz, Y-Axis 0.6 mm/s 12 Hz, Z-Axis 0.5 mm/s 12 Hz, Duty Cycle 100 %","100","0.5|0.6|0.5|9|12|12|100|2","2","964010","False","100","2.96"
"deb2304e-7ed6-4384-a41e-02d482de243b","814111","Vibration Meter 1","11/16/2022 8:20 AM","0.5","X-Axis 0.5 mm/s 13 Hz, Y-Axis 0.6 mm/s 13 Hz, Z-Axis 0.5 mm/s 11 Hz, Duty Cycle 100 %","100","0.5|0.6|0.5|13|13|11|100|2","2","964010","False","100","2.96"
"d2a201d2-5611-4dd0-82a0-6fb0cf214b6a","814111","Vibration Meter 1","11/16/2022 8:10 AM","0.5","X-Axis 0.5 mm/s 12 Hz, Y-Axis 0.7 mm/s 12 Hz, Z-Axis 0.5 mm/s 12 Hz, Duty Cycle 100 %","100","0.5|0.7|0.5|12|12|12|100|2","2","964010","False","100","2.96"
"6b2abb3b-06e0-4a82-a818-9227ffc0fd8c","814111","Vibration Meter 1","11/16/2022 8:00 AM","0.5","X-Axis 0.5 mm/s 12 Hz, Y-Axis 0.6 mm/s 12 Hz, Z-Axis 0.5 mm/s 12 Hz, Duty Cycle 100 %","100","0.5|0.6|0.5|12|12|12|100|2","2","964010","False","100","2.96"
"3545c8c2-a076-4c2b-9da8-bb5418d1865a","814111","Vibration Meter 1","11/16/2022 7:50 AM","0.5","X-Axis 0.5 mm/s 13 Hz, Y-Axis 0.6 mm/s 11 Hz, Z-Axis 0.5 mm/s 12 Hz, Duty Cycle 100 %","100","0.5|0.6|0.5|13|11|12|100|2","2","964010","False","100","2.96"
"0b9a97d4-8ff0-4e5d-a7c2-94dac2ca13c9","814111","Vibration Meter 1","11/16/2022 7:40 AM","0.5","X-Axis 0.5 mm/s 12 Hz, Y-Axis 0.7 mm/s 11 Hz, Z-Axis 0.5 mm/s 13 Hz, Duty Cycle 100 %","100","0.5|0.7|0.5|12|11|13|100|2","2","964010","False","100","2.96"
"d08cb847-8067-4f24-ac11-34cfd10d94b4","814111","Vibration Meter 1","11/16/2022 7:30 AM","0.5","X-Axis 0.5 mm/s 13 Hz, Y-Axis 0.6 mm/s 11 Hz, Z-Axis 0.5 mm/s 11 Hz, Duty Cycle 100 %","100","0.5|0.6|0.5|13|11|11|100|2","2","964010","False","100","2.96"
"6616dcd1-d3d2-49b6-9dc7-bbdd31727002","814111","Vibration Meter 1","11/16/2022 7:20 AM","0.5","X-Axis 0.5 mm/s 12 Hz, Y-Axis 0.6 mm/s 12 Hz, Z-Axis 0.5 mm/s 11 Hz, Duty Cycle 100 %","100","0.5|0.6|0.5|12|12|11|100|2","2","964010","False","100","2.96"
"f5a9cd79-733c-46c1-8256-e4b5e4227a9e","814111","Vibration Meter 1","11/16/2022 7:10 AM","0.5","X-Axis 0.5 mm/s 12 Hz, Y-Axis 0.6 mm/s 14 Hz, Z-Axis 0.5 mm/s 13 Hz, Duty Cycle 100 %","100","0.5|0.6|0.5|12|14|13|100|2","2","964010","False","100","2.96"
"4d403b67-957a-4bd0-a235-59303caced84","814111","Vibration Meter 1","11/16/2022 7:00 AM","0.5","X-Axis 0.5 mm/s 14 Hz, Y-Axis 0.6 mm/s 12 Hz, Z-Axis 0.5 mm/s 13 Hz, Duty Cycle 100 %","100","0.5|0.6|0.5|14|12|13|100|2","2","964010","False","100","2.96"
"56f45ea0-b17c-4f24-a449-2fd4be06929d","814111","Vibration Meter 1","11/16/2022 6:50 AM","0.5","X-Axis 0.5 mm/s 10 Hz, Y-Axis 0.6 mm/s 13 Hz, Z-Axis 0.5 mm/s 12 Hz, Duty Cycle 100 %","100","0.5|0.6|0.5|10|13|12|100|2","2","964010","False","100","2.96"
"ea34cff8-5f25-4f6a-9769-a58ab14352ed","814111","Vibration Meter 1","11/16/2022 6:40 AM","0.5","X-Axis 0.5 mm/s 14 Hz, Y-Axis 0.7 mm/s 12 Hz, Z-Axis 0.5 mm/s 11 Hz, Duty Cycle 100 %","100","0.5|0.7|0.5|14|12|11|100|2","2","964010","False","100","2.96"
"e92d3190-a054-42b6-808b-015156a3ee56","814111","Vibration Meter 1","11/16/2022 6:30 AM","0.5","X-Axis 0.5 mm/s 12 Hz, Y-Axis 0.6 mm/s 12 Hz, Z-Axis 0.5 mm/s 13 Hz, Duty Cycle 100 %","100","0.5|0.6|0.5|12|12|13|100|2","2","964010","False","100","2.96"
"d5aa1634-5f10-4de1-b92f-85d5576d7a87","814111","Vibration Meter 1","11/16/2022 6:20 AM","0.5","X-Axis 0.5 mm/s 11 Hz, Y-Axis 0.7 mm/s 12 Hz, Z-Axis 0.5 mm/s 16 Hz, Duty Cycle 100 %","100","0.5|0.7|0.5|11|12|16|100|2","2","964010","False","100","2.96"
"5a223280-6385-46ab-86ae-cba05ec3abf6","814111","Vibration Meter 1","11/16/2022 6:10 AM","0.5","X-Axis 0.5 mm/s 12 Hz, Y-Axis 0.6 mm/s 13 Hz, Z-Axis 0.5 mm/s 15 Hz, Duty Cycle 100 %","100","0.5|0.6|0.5|12|13|15|100|2","2","964010","False","100","2.96"
"ce54c122-b79e-4a99-a6dd-d1be28d50d49","814111","Vibration Meter 1","11/16/2022 6:00 AM","0.5","X-Axis 0.5 mm/s 9 Hz, Y-Axis 0.6 mm/s 16 Hz, Z-Axis 0.5 mm/s 12 Hz, Duty Cycle 100 %","100","0.5|0.6|0.5|9|16|12|100|2","2","964010","False","100","2.96"
"370422c7-c944-49dd-9634-41696f657f49","814111","Vibration Meter 1","11/16/2022 5:50 AM","0.4","X-Axis 0.4 mm/s 12 Hz, Y-Axis 0.7 mm/s 12 Hz, Z-Axis 0.5 mm/s 12 Hz, Duty Cycle 100 %","100","0.4|0.7|0.5|12|12|12|100|2","2","964010","False","100","2.96"
"00899a3c-2563-44ff-af88-e377d02e9221","814111","Vibration Meter 1","11/16/2022 5:40 AM","0.5","X-Axis 0.5 mm/s 13 Hz, Y-Axis 0.7 mm/s 12 Hz, Z-Axis 0.5 mm/s 16 Hz, Duty Cycle 100 %","100","0.5|0.7|0.5|13|12|16|100|2","2","964010","False","100","2.96"
"a0064e51-39dc-48ef-93ef-71fc3bedbf44","814111","Vibration Meter 1","11/16/2022 5:30 AM","0.5","X-Axis 0.5 mm/s 11 Hz, Y-Axis 0.7 mm/s 12 Hz, Z-Axis 0.5 mm/s 16 Hz, Duty Cycle 100 %","100","0.5|0.7|0.5|11|12|16|100|2","2","964010","False","100","2.96"
"5a943818-8c41-47a0-93d4-f255151efc0d","814111","Vibration Meter 1","11/16/2022 5:20 AM","0.5","X-Axis 0.5 mm/s 13 Hz, Y-Axis 0.7 mm/s 12 Hz, Z-Axis 0.5 mm/s 14 Hz, Duty Cycle 100 %","100","0.5|0.7|0.5|13|12|14|100|2","2","964010","False","100","2.96"
"01129bc4-9b39-4433-86d3-a0308b384226","814111","Vibration Meter 1","11/16/2022 5:10 AM","0.5","X-Axis 0.5 mm/s 12 Hz, Y-Axis 0.6 mm/s 12 Hz, Z-Axis 0.5 mm/s 15 Hz, Duty Cycle 100 %","100","0.5|0.6|0.5|12|12|15|100|2","2","964010","False","100","2.92"
"dc308642-d9fb-47f7-8d39-5a758639920b","814111","Vibration Meter 1","11/16/2022 5:00 AM","0.5","X-Axis 0.5 mm/s 17 Hz, Y-Axis 0.7 mm/s 8 Hz, Z-Axis 0.4 mm/s 8 Hz, Duty Cycle 100 %","100","0.5|0.7|0.4|17|8|8|100|2","2","964010","False","100","2.96"
"724f34cd-7c9f-45cc-a090-73f989d73cb7","814111","Vibration Meter 1","11/15/2022 7:50 PM","0.5","X-Axis 0.5 mm/s 15 Hz, Y-Axis 0.7 mm/s 10 Hz, Z-Axis 0.5 mm/s 12 Hz, Duty Cycle 100 %","100","0.5|0.7|0.5|15|10|12|100|2","2","964010","False","100","2.96"
"de87db61-2da5-4096-9f7e-0beb57d9dfc0","814111","Vibration Meter 1","11/15/2022 7:40 PM","0.5","X-Axis 0.5 mm/s 14 Hz, Y-Axis 0.7 mm/s 11 Hz, Z-Axis 0.5 mm/s 11 Hz, Duty Cycle 100 %","100","0.5|0.7|0.5|14|11|11|100|2","2","964010","False","100","2.96"
"6d4dab4e-76bb-40b2-9f03-3d227a276e6f","814111","Vibration Meter 1","11/15/2022 7:30 PM","0.5","X-Axis 0.5 mm/s 12 Hz, Y-Axis 0.7 mm/s 12 Hz, Z-Axis 0.4 mm/s 13 Hz, Duty Cycle 100 %","100","0.5|0.7|0.4|12|12|13|100|2","2","964010","False","100","2.96"
"615e92f7-3c2a-4d07-ba65-f73a94ce34a2","814111","Vibration Meter 1","11/15/2022 7:20 PM","0.5","X-Axis 0.5 mm/s 16 Hz, Y-Axis 0.7 mm/s 12 Hz, Z-Axis 0.5 mm/s 13 Hz, Duty Cycle 100 %","100","0.5|0.7|0.5|16|12|13|100|2","2","964010","False","100","2.96"
"01e797f1-ba35-4cf7-8f65-8db89d3a9aee","814111","Vibration Meter 1","11/15/2022 7:10 PM","0.5","X-Axis 0.5 mm/s 14 Hz, Y-Axis 0.7 mm/s 12 Hz, Z-Axis 0.5 mm/s 15 Hz, Duty Cycle 100 %","100","0.5|0.7|0.5|14|12|15|100|2","2","964010","False","100","2.96"
"4fd902dc-06ff-4c80-8542-2ea0ca6a2be4","814111","Vibration Meter 1","11/15/2022 7:00 PM","0.5","X-Axis 0.5 mm/s 13 Hz, Y-Axis 0.7 mm/s 12 Hz, Z-Axis 0.5 mm/s 12 Hz, Duty Cycle 100 %","100","0.5|0.7|0.5|13|12|12|100|2","2","964010","False","100","2.96"
"86d81e29-2c34-43bb-984d-e0563bd18631","814111","Vibration Meter 1","11/15/2022 6:50 PM","0.5","X-Axis 0.5 mm/s 14 Hz, Y-Axis 0.9 mm/s 13 Hz, Z-Axis 0.6 mm/s 11 Hz, Duty Cycle 100 %","100","0.5|0.9|0.6|14|13|11|100|2","2","964010","False","100","2.96"
"b4f467d8-d365-4189-9916-bdb9578dbb23","814111","Vibration Meter 1","11/15/2022 6:40 PM","0.5","X-Axis 0.5 mm/s 10 Hz, Y-Axis 0.7 mm/s 12 Hz, Z-Axis 0.5 mm/s 12 Hz, Duty Cycle 100 %","100","0.5|0.7|0.5|10|12|12|100|2","2","964010","False","100","2.96"
"a0c75930-3800-431a-820b-2b9958d78233","814111","Vibration Meter 1","11/15/2022 6:30 PM","0.5","X-Axis 0.5 mm/s 13 Hz, Y-Axis 0.7 mm/s 12 Hz, Z-Axis 0.5 mm/s 13 Hz, Duty Cycle 100 %","100","0.5|0.7|0.5|13|12|13|100|2","2","964010","False","100","2.96"
"891449b8-c980-4405-af76-5d56c0172882","814111","Vibration Meter 1","11/15/2022 6:20 PM","0.5","X-Axis 0.5 mm/s 15 Hz, Y-Axis 0.7 mm/s 11 Hz, Z-Axis 0.5 mm/s 14 Hz, Duty Cycle 100 %","100","0.5|0.7|0.5|15|11|14|100|2","2","964010","False","100","2.96"
"48b905fd-8301-4dd0-a0c9-50f519e1dcb4","814111","Vibration Meter 1","11/15/2022 6:10 PM","0.6","X-Axis 0.6 mm/s 12 Hz, Y-Axis 1 mm/s 12 Hz, Z-Axis 0.7 mm/s 13 Hz, Duty Cycle 100 %","100","0.6|1|0.7|12|12|13|100|2","2","964010","False","100","2.96"
"f98cd865-6a95-4d1d-9060-7b3b3720649c","814111","Vibration Meter 1","11/15/2022 6:00 PM","0.7","X-Axis 0.7 mm/s 11 Hz, Y-Axis 1.5 mm/s 11 Hz, Z-Axis 0.9 mm/s 14 Hz, Duty Cycle 100 %","100","0.7|1.5|0.9|11|11|14|100|2","2","964010","False","100","2.96"
"1173ea28-d7f8-48b3-a6a4-ff1f63927bf5","814111","Vibration Meter 1","11/15/2022 5:50 PM","0.5","X-Axis 0.5 mm/s 12 Hz, Y-Axis 0.8 mm/s 11 Hz, Z-Axis 0.5 mm/s 13 Hz, Duty Cycle 100 %","100","0.5|0.8|0.5|12|11|13|100|2","2","964010","False","100","2.96"
"877dafa8-178e-4e82-92a7-c203706400de","814111","Vibration Meter 1","11/15/2022 5:40 PM","0.5","X-Axis 0.5 mm/s 13 Hz, Y-Axis 0.7 mm/s 14 Hz, Z-Axis 0.5 mm/s 16 Hz, Duty Cycle 100 %","100","0.5|0.7|0.5|13|14|16|100|2","2","964010","False","100","2.96"
"5126d75f-273d-46a1-979e-11f6ad0f4ee2","814111","Vibration Meter 1","11/15/2022 5:30 PM","0.5","X-Axis 0.5 mm/s 12 Hz, Y-Axis 0.7 mm/s 11 Hz, Z-Axis 0.5 mm/s 12 Hz, Duty Cycle 100 %","100","0.5|0.7|0.5|12|11|12|100|2","2","964010","False","100","2.96"
